"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ndufa51",7.67137237964912e-06,0.362709197402558,0.649,0.451,0.11041406266029,"4","Ndufa5"
"Ndufs3",7.78081174803731e-06,0.567012000738046,0.559,0.383,0.111989223489501,"4","Ndufs3"
"Npdc12",7.82473013947022e-06,0.561446711757251,0.541,0.369,0.112621340897395,"4","Npdc1"
"Eef1e11",8.03991977670627e-06,0.418604052289468,0.405,0.225,0.115718565346133,"4","Eef1e1"
"Tpgs2",8.25878067787106e-06,1.27957964956972,0.288,0.141,0.118868630296598,"4","Tpgs2"
"Ccni2",8.35290457719003e-06,0.784490939483225,0.505,0.333,0.120223355579496,"4","Ccni"
"Tnrc6a1",8.43096546411692e-06,1.03794695688433,0.324,0.167,0.121346885925035,"4","Tnrc6a"
"Ywhag2",9.06788877573606e-06,0.90968125124361,0.505,0.337,0.130514123149169,"4","Ywhag"
"Rab341",1.01201587740925e-05,1.33956794806535,0.261,0.122,0.145659445235514,"4","Rab34"
"Calm2",1.03959182136125e-05,0.416889479978974,0.937,0.711,0.149628450848524,"4","Calm2"
"Dnajb61",1.05675836037813e-05,0.363337601512329,0.703,0.512,0.152099230809224,"4","Dnajb6"
"Rnf187",1.15896911000143e-05,0.335338089866958,0.766,0.545,0.166810424002506,"4","Rnf187"
"Cxx1a1",1.21543017219372e-05,0.83341293633523,0.369,0.207,0.174936864683842,"4","Cxx1a"
"Ap2s1",1.24256650326567e-05,0.366301251311154,0.712,0.528,0.178842596815029,"4","Ap2s1"
"Celf51",1.27807902133668e-05,1.38416978949084,0.27,0.13,0.183953913540989,"4","Celf5"
"Actl6b1",1.30078978590173e-05,1.07296303100297,0.387,0.224,0.187222673884836,"4","Actl6b"
"Snap251",1.52337035026349e-05,1.75230924622461,0.261,0.123,0.219258694513424,"4","Snap25"
"Maged11",1.5662568355553e-05,0.367984843515686,0.739,0.541,0.225431346341474,"4","Maged1"
"Ttc9b2",1.60713094146707e-05,0.465784526538611,0.541,0.347,0.231314356405356,"4","Ttc9b"
"Mcts12",1.62300200533223e-05,0.757689439708359,0.405,0.245,0.233598678627468,"4","Mcts1"
"Taok31",1.62542448639914e-05,1.28875687579232,0.261,0.123,0.233947346327429,"4","Taok3"
"Rbm52",1.65496424473097e-05,0.883746925570436,0.441,0.282,0.238199003744129,"4","Rbm5"
"Anapc111",1.66587126979228e-05,0.212214030906502,0.622,0.416,0.239768851861204,"4","Anapc11"
"Eif4g2",1.76948586960271e-05,0.394485059579893,0.685,0.491,0.254682101211917,"4","Eif4g2"
"Ndufv31",1.8100053493181e-05,0.454430618061211,0.559,0.385,0.260514069927355,"4","Ndufv3"
"Ndufb8",1.93801566549553e-05,0.4924007321873,0.667,0.474,0.278938594734771,"4","Ndufb8"
"Herc11",2.04286719884706e-05,1.69761980765781,0.252,0.119,0.294029875930058,"4","Herc1"
"mt-Co22",2.05050827112647e-05,0.361376544198704,0.955,0.758,0.295129655463233,"4","mt-Co2"
"Zfp1572",2.11197047093787e-05,1.54684233321446,0.27,0.13,0.303975909882087,"4","Zfp157"
"Atp5f11",2.13840539988106e-05,0.294085983552846,0.838,0.669,0.307780689204881,"4","Atp5f1"
"Irf2bpl1",2.14517378578098e-05,1.08889402308307,0.297,0.149,0.308754862987456,"4","Irf2bpl"
"Lsm14b",2.18865952519895e-05,1.00690586095468,0.297,0.155,0.315013765461884,"4","Lsm14b"
"1110004F10Rik",2.28342559663056e-05,0.392077271554247,0.703,0.509,0.328653446123036,"4","1110004F10Rik"
"Cltb1",2.29760838684564e-05,0.929485284054028,0.324,0.174,0.330694775118692,"4","Cltb"
"Elavl41",2.51242228724718e-05,0.937410920356552,0.432,0.263,0.361612939803487,"4","Elavl4"
"Zfp451",2.55361980635187e-05,1.64036746283441,0.252,0.12,0.367542498728225,"4","Zfp451"
"Fis11",2.58239036528113e-05,0.237570690635037,0.685,0.516,0.371683445274913,"4","Fis1"
"Srpk22",2.58716530571093e-05,1.04206173648365,0.414,0.263,0.372370702450975,"4","Srpk2"
"Sbk13",2.72288396892219e-05,0.540004028644309,0.523,0.35,0.391904689646971,"4","Sbk1"
"Rbm4b2",2.7423098752346e-05,0.656725390922739,0.55,0.397,0.394700660342516,"4","Rbm4b"
"Chd62",2.78317442772438e-05,1.19064138103203,0.342,0.199,0.40058229538237,"4","Chd6"
"Tcf251",2.87308522732423e-05,0.679463142938853,0.514,0.355,0.413523156768776,"4","Tcf25"
"Sptan11",2.92319960930696e-05,0.89522184788745,0.378,0.225,0.42073611976755,"4","Sptan1"
"Mtss12",2.97523181553945e-05,1.07370696811098,0.342,0.188,0.428225115210594,"4","Mtss1"
"Tsg1012",3.07160283372182e-05,0.460186170834644,0.586,0.425,0.442095795857581,"4","Tsg101"
"Atpif12",3.11474193690723e-05,0.33138903699042,0.973,0.751,0.448304806979057,"4","Atpif1"
"Ndufv21",3.18496226073581e-05,0.366483895991869,0.613,0.448,0.458411618187705,"4","Ndufv2"
"Prmt11",3.37778969219711e-05,0.27884636290847,0.811,0.591,0.48616527039793,"4","Prmt1"
"Blcap1",3.41900875559061e-05,1.14131640045393,0.279,0.141,0.492097930192156,"4","Blcap"
"Sptbn11",3.44375887793149e-05,1.05725213398384,0.261,0.126,0.49566021530068,"4","Sptbn1"
"Nisch2",3.69492018917955e-05,0.805739612433706,0.477,0.317,0.531809862828613,"4","Nisch"
"Phf141",3.70078152783392e-05,1.24182796400165,0.342,0.196,0.532653485301135,"4","Phf14"
"Rab241",4.07244381864968e-05,0.598388985592972,0.45,0.289,0.586146838818248,"4","Rab24"
"Cep1702",4.08852238444093e-05,1.05425527766276,0.315,0.172,0.588461026792582,"4","Cep170"
"Dock71",4.10911077878296e-05,1.25377415490054,0.279,0.142,0.591424314390232,"4","Dock7"
"Zfand52",4.18735289307057e-05,0.712272987407545,0.405,0.261,0.602685701899647,"4","Zfand5"
"C1d",4.22368752064582e-05,0.582631825595914,0.45,0.296,0.607915344846553,"4","C1d"
"Pbrm11",4.28408303356408e-05,1.20331351199014,0.378,0.238,0.616608071020879,"4","Pbrm1"
"2010107E04Rik1",4.29638342720884e-05,0.239678604914917,0.793,0.586,0.618378466678168,"4","2010107E04Rik"
"Chd3os",4.31383970870236e-05,0.716516570483294,0.279,0.138,0.62089094927353,"4","Chd3os"
"Pspc1",4.32770167200359e-05,0.746462715687765,0.261,0.126,0.622886101651476,"4","Pspc1"
"Strn4",4.3413935662173e-05,0.804464603050099,0.351,0.203,0.624856775985655,"4","Strn4"
"Bri32",4.34266232504042e-05,0.213069555593564,0.604,0.393,0.625039388443068,"4","Bri3"
"Serp21",4.7612938274253e-05,0.582104366405163,0.423,0.254,0.685293020581323,"4","Serp2"
"Zfp2922",5.07748350879931e-05,1.06004595869457,0.288,0.149,0.730802201421485,"4","Zfp292"
"Ptms1",6.35649944088034e-05,0.319527408115982,0.865,0.628,0.914890964525907,"4","Ptms"
"Dynlrb1",6.50412941289378e-05,0.213543057375164,0.874,0.653,0.936139346397802,"4","Dynlrb1"
"Tmem351",6.50877684338812e-05,1.24248594040782,0.261,0.131,0.936808251068852,"4","Tmem35"
"Stmn11",6.89197754215019e-05,0.317106902470087,0.991,0.913,0.991962327641676,"4","Stmn1"
"Lman2l1",7.03864245108149e-05,1.6848354803589,0.252,0.13,1,"4","Lman2l"
"Eif4a22",7.20255996823598e-05,0.308920788320573,0.721,0.51,1,"4","Eif4a2"
"Ywhab2",7.22127387759018e-05,0.555737768916645,0.577,0.418,1,"4","Ywhab"
"Marcksl12",7.23653879714146e-05,0.319525962625631,0.982,0.828,1,"4","Marcksl1"
"Fam110b1",7.24199681360296e-05,0.970864151328059,0.279,0.144,1,"4","Fam110b"
"Rsrc21",7.35853646167414e-05,0.491938592756266,0.55,0.393,1,"4","Rsrc2"
"Sf3b21",7.37314614560569e-05,0.271185489622813,0.667,0.452,1,"4","Sf3b2"
"Sepw1",7.65463562368797e-05,0.304095622211635,0.955,0.754,1,"4","Sepw1"
"Slc25a513",7.91514268235974e-05,1.12350709607478,0.315,0.184,1,"4","Slc25a51"
"Zfr1",8.04245338336296e-05,1.16028563481986,0.252,0.12,1,"4","Zfr"
"Cuedc21",8.70267715022244e-05,0.325277376227041,0.667,0.487,1,"4","Cuedc2"
"Phf32",9.25694298532018e-05,1.00888508021011,0.324,0.188,1,"4","Phf3"
"Arf1",9.3904925636979e-05,0.279427380963357,0.766,0.571,1,"4","Arf1"
"Midn1",9.78531627699482e-05,0.817933390364891,0.36,0.216,1,"4","Midn"
"Cpsf62",9.78896496562088e-05,0.973915351025889,0.414,0.285,1,"4","Cpsf6"
"Psma3",9.83677003571721e-05,0.357501732684834,0.775,0.577,1,"4","Psma3"
"Hnrnph31",9.87463631010663e-05,0.356976629555767,0.595,0.433,1,"4","Hnrnph3"
"Capzb",0.000106624414843032,0.277314178429789,0.595,0.443,1,"4","Capzb"
"Yeats4",0.000110494192797864,0.36000603307514,0.495,0.331,1,"4","Yeats4"
"Sox42",0.000110877124319115,0.339956118482402,0.865,0.56,1,"4","Sox4"
"R3hdm42",0.000113060835421103,0.700297976841943,0.505,0.362,1,"4","R3hdm4"
"Bex1",0.000114362328982222,0.268692877716198,0.486,0.32,1,"4","Bex1"
"Sms",0.000116443511779709,0.897485257123482,0.405,0.263,1,"4","Sms"
"Ccdc1741",0.00011951035736527,1.48000804245255,0.279,0.158,1,"4","Ccdc174"
"Dpysl52",0.000123268465976109,1.07103630776366,0.405,0.26,1,"4","Dpysl5"
"Scg52",0.000123615831082693,0.563187179129362,0.495,0.339,1,"4","Scg5"
"Bcas2",0.000125555464195619,0.41105458176134,0.604,0.459,1,"4","Bcas2"
"Sept71",0.000126587789392384,0.322843504949769,0.568,0.418,1,"4","Sept7"
"Ergic31",0.000136441578486211,0.508307758679384,0.477,0.329,1,"4","Ergic3"
"Ehmt21",0.000137820544984719,1.16828766080036,0.261,0.137,1,"4","Ehmt2"
"Tmcc11",0.000138227983462495,1.04062259995104,0.297,0.165,1,"4","Tmcc1"
"Csnk1a11",0.000139994466462172,0.645584893236073,0.55,0.415,1,"4","Csnk1a1"
"Denr1",0.000140218447152394,0.819470289593831,0.432,0.289,1,"4","Denr"
"Snf81",0.000143008335940541,0.674536507630997,0.423,0.282,1,"4","Snf8"
"Kcnk21",0.000151956441088638,1.34532764396236,0.342,0.214,1,"4","Kcnk2"
"Hnrnpr1",0.000156707373079478,0.418305194694112,0.613,0.455,1,"4","Hnrnpr"
"Smarca42",0.000163420772028094,0.579878448934299,0.486,0.349,1,"4","Smarca4"
"Luc7l",0.000172693637909105,1.13652674576023,0.279,0.151,1,"4","Luc7l"
"Gnas1",0.000181716670012938,0.188814262088959,0.946,0.75,1,"4","Gnas"
"Ndufb51",0.000182120237050765,0.327664598486546,0.685,0.519,1,"4","Ndufb5"
"Slc25a41",0.000182557558419459,0.263593520676307,0.901,0.689,1,"4","Slc25a4"
"Igf1r",0.00018264149010978,1.44073115345446,0.252,0.134,1,"4","Igf1r"
"Hdac22",0.000184865206724292,0.308441094447529,0.658,0.494,1,"4","Hdac2"
"Avl92",0.000194210962479805,1.1216206878723,0.324,0.192,1,"4","Avl9"
"Inpp5f1",0.000198315132213348,1.16817407251153,0.261,0.141,1,"4","Inpp5f"
"Ttc141",0.000200340872781993,1.08194308410187,0.342,0.209,1,"4","Ttc14"
"Apba22",0.000200999610216432,1.04087104559049,0.315,0.189,1,"4","Apba2"
"Basp12",0.00020137720645932,0.415869157824095,0.658,0.443,1,"4","Basp1"
"Nxf11",0.000205876244581664,0.47395411894378,0.505,0.358,1,"4","Nxf1"
"Copa2",0.000210822770255796,0.784916737793785,0.279,0.154,1,"4","Copa"
"Ube2e11",0.000213562278689556,0.467175483170899,0.486,0.344,1,"4","Ube2e1"
"Hist3h2ba3",0.000216672572848233,0.250597740913256,0.829,0.573,1,"4","Hist3h2ba"
"Rab3c1",0.000228009483064744,0.752557602180535,0.315,0.18,1,"4","Rab3c"
"Rangap1",0.000230864584623162,0.428029033390355,0.261,0.133,1,"4","Rangap1"
"Gm267242",0.000235243691261201,1.46309416196052,0.261,0.144,1,"4","Gm26724"
"Tspan3",0.00024511942152688,0.212788233573075,0.64,0.458,1,"4","Tspan3"
"Ptpn12",0.000245890823545644,1.20585782928692,0.306,0.184,1,"4","Ptpn1"
"Trappc2l1",0.000256071950093568,0.536816731454404,0.45,0.308,1,"4","Trappc2l"
"Clk12",0.000271098691581701,1.38831258197527,0.333,0.207,1,"4","Clk1"
"Ociad1",0.000278482640671912,0.66751558685038,0.423,0.296,1,"4","Ociad1"
"Phip2",0.000281887981975539,0.973657726938992,0.432,0.307,1,"4","Phip"
"Fxyd61",0.000288905504632938,0.261614558967046,0.595,0.437,1,"4","Fxyd6"
"Akr1a1",0.000290948585167657,0.262093879265028,0.775,0.607,1,"4","Akr1a1"
"Son",0.000296508524265987,0.462561163956736,0.631,0.477,1,"4","Son"
"Atxn7l3b2",0.000297888415847712,0.429597581774833,0.748,0.564,1,"4","Atxn7l3b"
"Afap12",0.0003005943643925,1.21594566701307,0.261,0.142,1,"4","Afap1"
"Fkbp81",0.000307750130129894,0.213833996611228,0.613,0.455,1,"4","Fkbp8"
"Xrn2",0.000316341900671931,0.85576145580989,0.351,0.221,1,"4","Xrn2"
"Bod1l2",0.000319873604436742,0.966436920908797,0.315,0.189,1,"4","Bod1l"
"Dstn2",0.000329974401986567,0.293941884937878,0.721,0.539,1,"4","Dstn"
"Morf4l2",0.000331673332937274,0.281383978731482,0.604,0.45,1,"4","Morf4l2"
"Amz21",0.00034302435572348,0.935572121278207,0.297,0.174,1,"4","Amz2"
"Timm8b1",0.000345729307087127,0.203527108444678,0.667,0.498,1,"4","Timm8b"
"Blmh",0.000370907888228674,0.741712574273128,0.324,0.196,1,"4","Blmh"
"Pnn1",0.000371772913319917,0.80083470353535,0.423,0.289,1,"4","Pnn"
"Csde12",0.000382754990728477,0.943673332023278,0.432,0.31,1,"4","Csde1"
"Sars2",0.000384721517169947,0.520588747837401,0.505,0.367,1,"4","Sars"
"Ubn21",0.000386822228785527,1.32737522550244,0.252,0.138,1,"4","Ubn2"
"Elavl21",0.000400724999528333,0.818961468665741,0.441,0.289,1,"4","Elavl2"
"Tmem234",0.000436197921295938,0.57426443332064,0.45,0.307,1,"4","Tmem234"
"Gpsm11",0.000440339740021263,1.09446571481782,0.261,0.148,1,"4","Gpsm1"
"Soga31",0.00044414522281073,0.943165684821604,0.333,0.214,1,"4","Soga3"
"Rrp11",0.00045756479641648,0.406716796353875,0.568,0.434,1,"4","Rrp1"
"Trappc41",0.000463254381571341,0.414050620266858,0.523,0.389,1,"4","Trappc4"
"Ndufb91",0.000466124230393666,0.219637688889531,0.694,0.538,1,"4","Ndufb9"
"Tmed21",0.00048242979623593,0.534888261970427,0.532,0.4,1,"4","Tmed2"
"Atp2b11",0.000493543038594501,0.671490207450103,0.261,0.142,1,"4","Atp2b1"
"mt-Nd42",0.000497659063385372,0.297795737034876,0.955,0.703,1,"4","mt-Nd4"
"Dpysl21",0.00049934779543472,0.428062576851047,0.559,0.382,1,"4","Dpysl2"
"Mxd41",0.000517108323859494,0.873366961293923,0.27,0.155,1,"4","Mxd4"
"Sept32",0.000521541142534124,0.6244053540399,0.477,0.333,1,"4","Sept3"
"Sfpq",0.000569543447182469,0.27805323385298,0.667,0.494,1,"4","Sfpq"
"Ube2d12",0.000576368519029691,0.21789864713937,0.441,0.306,1,"4","Ube2d1"
"Eif51",0.000579223434620265,0.316885363306159,0.685,0.531,1,"4","Eif5"
"Ap2b1",0.000617451235947821,0.905145224048867,0.288,0.178,1,"4","Ap2b1"
"Ccnl21",0.000629867738540195,0.90192407755705,0.342,0.225,1,"4","Ccnl2"
"Brd8",0.000642798942848403,1.3535796370807,0.252,0.145,1,"4","Brd8"
"Nemf1",0.000648570970884859,1.03403154334176,0.252,0.142,1,"4","Nemf"
"Dazap11",0.00066653224737762,0.288122140188888,0.577,0.429,1,"4","Dazap1"
"Sfswap2",0.000668136722057704,0.561843398716504,0.369,0.242,1,"4","Sfswap"
"Rbm182",0.00067324529176195,0.490033943600919,0.378,0.259,1,"4","Rbm18"
"Actr1a2",0.00078105010643341,0.448723092731567,0.396,0.261,1,"4","Actr1a"
"Ndufb101",0.000784563229695631,0.199259157762632,0.685,0.517,1,"4","Ndufb10"
"Arpc1a2",0.000793615488023986,0.27997027597503,0.559,0.425,1,"4","Arpc1a"
"Palm2",0.000812596139380586,0.77915586262824,0.342,0.225,1,"4","Palm"
"Cd2001",0.000817164402768788,0.896659381891525,0.261,0.147,1,"4","Cd200"
"Rundc3a2",0.000826203147879894,0.639661904520072,0.405,0.274,1,"4","Rundc3a"
"Dync1li12",0.000853559043241839,1.08040152007504,0.297,0.188,1,"4","Dync1li1"
"Smarca21",0.000884643836497154,0.787047143123505,0.369,0.242,1,"4","Smarca2"
"Rnf14",0.000923926394520233,0.896169010053517,0.252,0.144,1,"4","Rnf14"
"Cyth22",0.000928828987379186,0.246290540663201,0.613,0.433,1,"4","Cyth2"
